UA-Ange: 0, ForearmStretched: 239, Forearm: 110, LeftArm? Yes
Time, EMG-Signal, Force-Value, Elbow-Angle, Transformed-Angle, MotorTarget
197.3258, 112, 422, 193, -32.09302, 0
197.3413, 107, 422, 193, -32.09302, 0
197.3572, 117, 422, 194, -31.39535, 0
197.3785, 135, 422, 194, -31.39535, 0
197.3998, 145, 422, 195, -30.69767, 0
197.4196, 175, 421, 194, -31.39535, 0
197.4396, 197, 422, 196, -30, 0
197.4677, 224, 422, 197, -29.30233, 0
197.4812, 241, 421, 197, -29.30233, 0
197.5, 259, 423, 197, -29.30233, 0
197.5181, 269, 424, 196, -30, 0
197.5427, 269, 425, 193, -32.09302, 0
197.5602, 273, 425, 190, -34.18605, 0
197.5796, 272, 425, 188, -35.58139, 0
197.5954, 269, 425, 186, -36.97675, 0
197.6148, 252, 424, 185, -37.67442, 0
197.6358, 236, 423, 186, -36.97675, 0
197.6571, 224, 421, 188, -35.58139, 0
197.6772, 215, 419, 191, -33.48837, 0
197.6974, 197, 418, 193, -32.09302, 0
197.7137, 186, 417, 193, -32.09302, 0
197.7356, 167, 417, 192, -32.7907, 0
197.7571, 146, 416, 193, -32.09302, 0
197.7753, 132, 415, 192, -32.7907, 0
197.7957, 114, 416, 193, -32.09302, 0
197.812, 101, 416, 193, -32.09302, 0
197.8333, 91, 416, 192, -32.7907, 0
197.8522, 85, 417, 192, -32.7907, 0
197.8731, 84, 418, 193, -32.09302, 0
197.8949, 86, 418, 192, -32.7907, 0
197.9157, 89, 418, 192, -32.7907, 0
197.9319, 91, 418, 192, -32.7907, 0
197.9547, 94, 418, 192, -32.7907, 0
197.9751, 100, 418, 192, -32.7907, 0
197.9933, 107, 418, 192, -32.7907, 0
198.0147, 113, 417, 192, -32.7907, 0
198.0362, 121, 416, 192, -32.7907, 0
198.0549, 132, 416, 192, -32.7907, 0
198.0749, 142, 416, 192, -32.7907, 0
198.0918, 145, 417, 193, -32.09302, 0
198.1112, 148, 416, 192, -32.7907, 0
198.1311, 149, 418, 192, -32.7907, 0
198.1519, 149, 418, 192, -32.7907, 0
198.1693, 149, 419, 192, -32.7907, 0
198.1907, 149, 419, 192, -32.7907, 0
198.2096, 151, 420, 192, -32.7907, 0
198.2304, 153, 420, 192, -32.7907, 0
198.2505, 149, 420, 192, -32.7907, 0
198.2717, 146, 420, 191, -33.48837, 0
198.2897, 141, 421, 192, -32.7907, 0
198.3084, 136, 420, 191, -33.48837, 0
198.3288, 124, 421, 192, -32.7907, 0
198.3491, 117, 421, 192, -32.7907, 0
198.3697, 108, 421, 192, -32.7907, 0
198.3935, 100, 421, 192, -32.7907, 0
198.412, 94, 421, 192, -32.7907, 0
198.4288, 88, 421, 192, -32.7907, 0
198.4485, 83, 421, 192, -32.7907, 0
198.4709, 79, 422, 191, -33.48837, 0
198.4899, 76, 421, 191, -33.48837, 0
198.5096, 71, 421, 191, -33.48837, 0
198.5262, 69, 422, 190, -34.18605, 0
198.5461, 67, 422, 190, -34.18605, 0
198.5653, 65, 422, 189, -34.88372, 0
198.5857, 62, 422, 187, -36.27907, 0
198.6082, 60, 422, 187, -36.27907, 0
198.6275, 57, 422, 186, -36.97675, 0
198.644, 57, 422, 186, -36.97675, 0
198.6648, 54, 422, 187, -36.27907, 0
198.689, 56, 422, 186, -36.97675, 0
198.7173, 60, 422, 186, -36.97675, 0
198.7266, 63, 422, 185, -37.67442, 0
198.7455, 63, 423, 185, -37.67442, 0
198.7633, 63, 423, 186, -36.97675, 0
198.7834, 68, 422, 187, -36.27907, 0
198.8041, 68, 423, 188, -35.58139, 0
198.8252, 66, 423, 188, -35.58139, 0
198.8448, 70, 423, 188, -35.58139, 0
198.8648, 74, 423, 188, -35.58139, 0
198.8811, 80, 423, 187, -36.27907, 0
198.9027, 97, 424, 187, -36.27907, 0
198.9226, 110, 424, 188, -35.58139, 0
198.9428, 104, 423, 187, -36.27907, 0
198.9627, 109, 424, 187, -36.27907, 0
198.9796, 110, 424, 186, -36.97675, 0
199.0005, 107, 424, 185, -37.67442, 0
199.0215, 102, 425, 186, -36.97675, 0
199.0433, 102, 424, 186, -36.97675, 0
199.0624, 91, 425, 186, -36.97675, 0
199.0834, 83, 424, 185, -37.67442, 0
199.102, 84, 424, 185, -37.67442, 0
199.1199, 79, 423, 186, -36.97675, 0
199.1401, 75, 423, 186, -36.97675, 0
199.1603, 73, 422, 187, -36.27907, 0
199.1817, 70, 422, 187, -36.27907, 0
199.2046, 75, 421, 187, -36.27907, 0
199.2234, 72, 421, 187, -36.27907, 0
199.2415, 67, 421, 187, -36.27907, 0
199.2609, 68, 422, 187, -36.27907, 0
199.2806, 79, 421, 187, -36.27907, 0
199.2994, 77, 421, 187, -36.27907, 0
199.3211, 74, 421, 187, -36.27907, 0
199.3385, 77, 422, 187, -36.27907, 0
199.3583, 95, 421, 187, -36.27907, 0
199.3785, 98, 423, 187, -36.27907, 0
199.4007, 123, 421, 187, -36.27907, 0
199.4209, 167, 420, 187, -36.27907, 0
199.4403, 159, 420, 187, -36.27907, 0
199.4611, 145, 420, 187, -36.27907, 0
199.4766, 136, 422, 187, -36.27907, 0
199.4959, 130, 424, 187, -36.27907, 0
199.5158, 120, 424, 187, -36.27907, 0
199.5369, 116, 424, 188, -35.58139, 0
199.5609, 111, 424, 187, -36.27907, 0
199.5753, 105, 424, 187, -36.27907, 0
199.5937, 108, 423, 187, -36.27907, 0
199.6144, 119, 421, 187, -36.27907, 0
199.6366, 128, 417, 187, -36.27907, 0
199.6553, 144, 414, 188, -35.58139, 0
199.6776, 165, 411, 188, -35.58139, 0
199.6939, 183, 409, 190, -34.18605, 0
199.7132, 206, 406, 190, -34.18605, 0
199.7339, 233, 404, 191, -33.48837, 0
199.7554, 253, 402, 195, -30.69767, 0
199.7763, 265, 402, 198, -28.60465, 0
199.7966, 272, 409, 198, -28.60465, 0
199.8134, 274, 402, 200, -27.2093, 0
199.8338, 254, 403, 190, -34.18605, 0
199.8553, 229, 410, 200, -27.2093, 0
199.8747, 204, 402, 199, -27.90698, 0
199.8958, 171, 403, 200, -27.2093, 0
199.9142, 142, 404, 199, -27.90698, 0
199.9311, 122, 405, 198, -28.60465, 0
199.9536, 108, 406, 194, -31.39535, 0
199.973, 98, 406, 195, -30.69767, 0
199.9933, 90, 407, 195, -30.69767, 0
200.0145, 85, 406, 194, -31.39535, 0
200.031, 82, 407, 194, -31.39535, 0
200.0546, 81, 406, 194, -31.39535, 0
200.0706, 77, 405, 194, -31.39535, 0
200.0921, 71, 405, 195, -30.69767, 0
200.1133, 67, 404, 195, -30.69767, 0
200.1318, 64, 404, 195, -30.69767, 0
200.1482, 60, 404, 194, -31.39535, 0
200.17, 58, 403, 194, -31.39535, 0
200.1912, 56, 403, 194, -31.39535, 0
200.2104, 64, 403, 195, -30.69767, 0
200.232, 75, 404, 195, -30.69767, 0
200.2503, 83, 404, 195, -30.69767, 0
200.2686, 97, 405, 195, -30.69767, 0
200.2871, 112, 406, 195, -30.69767, 0
200.3081, 123, 408, 194, -31.39535, 0
200.3296, 135, 412, 195, -30.69767, 0
200.3497, 183, 415, 194, -31.39535, 0
200.3688, 163, 419, 194, -31.39535, 0
200.3859, 165, 423, 192, -32.7907, 0
200.4065, 168, 428, 185, -37.67442, 0
200.4263, 144, 437, 176, -43.95349, 0
200.4456, 120, 443, 166, -50.93023, 0
200.4745, 98, 451, 155, -58.60465, 0
200.4878, 82, 448, 143, -66.97675, 0
200.503, 79, 450, 133, -73.95349, 0
200.5244, 89, 446, 131, -75.34884, 0
200.5458, 104, 440, 132, -74.65116, 0
200.565, 124, 428, 143, -66.97675, 0
200.5859, 135, 417, 155, -58.60465, 0
200.6062, 131, 408, 167, -50.23256, 0
200.6224, 114, 398, 170, -48.13953, 180
200.6464, 91, 401, 136, -71.86047, 180
200.6633, 72, 411, 116, -85.81396, 180
200.6809, 73, 413, 119, -83.72093, 180
200.7058, 70, 429, 132, -74.65116, 180
200.7248, 69, 432, 135, -72.55814, 180
200.7469, 68, 443, 145, -65.5814, 180
200.7613, 66, 445, 152, -60.69767, 180
200.7822, 67, 451, 159, -55.81395, 180
200.8025, 68, 451, 179, -41.86047, 180
200.823, 82, 451, 193, -32.09302, 180
200.844, 111, 450, 210, -20.23256, 180
200.8598, 149, 450, 219, -13.95349, 180
200.8808, 220, 449, 230, -6.27907, 180
200.9011, 264, 447, 239, 0, 180
200.9239, 266, 447, 239, 0, 180
200.9415, 280, 447, 238, -0.6976744, 180
200.968, 284, 447, 238, -0.6976744, 180
200.9839, 243, 446, 238, -0.6976744, 180
201.0005, 205, 447, 238, -0.6976744, 180
201.0192, 186, 446, 238, -0.6976744, 180
201.0403, 178, 445, 238, -0.6976744, 180
201.0611, 180, 445, 238, -0.6976744, 180
201.0772, 193, 445, 238, -0.6976744, 180
201.0976, 206, 445, 238, -0.6976744, 180
201.1176, 222, 445, 238, -0.6976744, 180
201.1388, 240, 445, 238, -0.6976744, 180
201.1586, 247, 444, 238, -0.6976744, 180
201.18, 257, 445, 238, -0.6976744, 180
201.1976, 280, 445, 238, -0.6976744, 180
201.2168, 375, 445, 238, -0.6976744, 180
201.2361, 466, 444, 239, 0, 180
201.2567, 519, 445, 239, 0, 180
201.2777, 546, 444, 239, 0, 180
201.2981, 556, 442, 239, 0, 180
201.3152, 533, 442, 239, 0, 180
201.341, 473, 439, 239, 0, 180
201.3578, 413, 436, 238, -0.6976744, 180
201.3783, 379, 424, 238, -0.6976744, 180
201.399, 342, 423, 233, -4.186047, 180
201.4184, 320, 416, 203, -25.11628, 180
201.4364, 276, 440, 172, -46.74419, 180
201.4544, 232, 458, 172, -46.74419, 0
201.475, 250, 443, 238, -0.6976744, 0
201.4957, 250, 445, 210, -20.23256, 0
201.5163, 268, 443, 198, -28.60465, 0
201.5379, 306, 441, 192, -32.7907, 0
201.5539, 363, 437, 190, -34.18605, 0
201.575, 430, 433, 191, -33.48837, 0
201.5941, 484, 429, 198, -28.60465, 0
201.6143, 531, 427, 202, -25.81395, 0
201.6342, 571, 424, 208, -21.62791, 0
201.6558, 610, 422, 215, -16.74419, 0
201.6729, 599, 427, 213, -18.13953, 0
201.6906, 574, 423, 216, -16.04651, 0
201.7112, 551, 422, 219, -13.95349, 0
201.7316, 530, 422, 220, -13.25581, 0
201.7525, 518, 422, 220, -13.25581, 0
201.7726, 498, 422, 220, -13.25581, 0
201.7893, 467, 422, 220, -13.25581, 0
201.81, 436, 422, 219, -13.95349, 0
201.8305, 414, 423, 219, -13.95349, 0
201.8506, 395, 423, 220, -13.25581, 0
201.8715, 384, 423, 219, -13.95349, 0
201.8913, 380, 422, 219, -13.95349, 0
201.9079, 381, 422, 219, -13.95349, 0
201.9276, 381, 422, 220, -13.25581, 0
201.9479, 378, 423, 219, -13.95349, 0
201.9688, 377, 423, 220, -13.25581, 0
201.9903, 378, 423, 220, -13.25581, 0
202.0187, 380, 422, 220, -13.25581, 0
202.0301, 378, 422, 219, -13.95349, 0
202.0471, 373, 422, 219, -13.95349, 0
202.0679, 370, 423, 219, -13.95349, 0
202.0884, 368, 423, 219, -13.95349, 0
202.1082, 361, 423, 219, -13.95349, 0
202.1276, 354, 423, 219, -13.95349, 0
202.1446, 342, 423, 219, -13.95349, 0
202.1659, 327, 423, 219, -13.95349, 0
202.1864, 310, 423, 219, -13.95349, 0
202.2067, 301, 423, 219, -13.95349, 0
202.2272, 287, 423, 219, -13.95349, 0
202.249, 273, 424, 219, -13.95349, 0
202.2651, 265, 423, 219, -13.95349, 0
202.2839, 260, 423, 219, -13.95349, 0
202.3051, 250, 423, 219, -13.95349, 0
202.3255, 239, 424, 219, -13.95349, 0
202.3471, 228, 424, 219, -13.95349, 0
202.3672, 221, 424, 219, -13.95349, 0
202.3836, 212, 424, 218, -14.65116, 0
202.4048, 201, 425, 215, -16.74419, 0
202.4254, 188, 425, 213, -18.13953, 0
202.4448, 163, 424, 208, -21.62791, 0
202.4648, 147, 425, 208, -21.62791, 0
202.487, 160, 427, 205, -23.72093, 0
202.5047, 155, 428, 202, -25.81395, 0
202.5258, 159, 430, 199, -27.90698, 0
202.5448, 162, 431, 197, -29.30233, 0
202.566, 165, 433, 192, -32.7907, 0
202.5859, 162, 435, 187, -36.27907, 0
202.6036, 162, 438, 178, -42.55814, 0
202.6256, 175, 441, 172, -46.74419, 0
202.6423, 180, 447, 166, -50.93023, 0
202.6654, 209, 445, 153, -60, 0
202.6867, 228, 453, 153, -60, 0
202.7032, 264, 445, 145, -65.5814, 0
202.7205, 282, 449, 143, -66.97675, 0
202.741, 302, 446, 137, -71.16279, 0
202.7608, 302, 444, 132, -74.65116, 0
202.7814, 294, 444, 131, -75.34884, 0
202.8016, 265, 445, 126, -78.83721, 0
202.8238, 220, 443, 123, -80.93023, 0
202.8407, 197, 447, 123, -80.93023, 0
202.8604, 207, 442, 118, -84.4186, 0
202.881, 210, 445, 118, -84.4186, 0
202.9012, 223, 439, 115, -86.51163, 0
202.9218, 246, 437, 114, -87.2093, 0
202.9416, 265, 436, 113, -87.90697, 0
202.9591, 289, 437, 114, -87.2093, 0
202.9784, 305, 438, 116, -85.81396, 0
202.9983, 335, 438, 115, -86.51163, 0
203.0196, 372, 428, 117, -85.11628, 0
203.0419, 415, 427, 120, -83.02325, 0
203.0615, 486, 426, 122, -81.62791, 0
203.0792, 560, 426, 121, -82.32558, 0
203.0977, 611, 427, 121, -82.32558, 0
203.1192, 645, 427, 121, -82.32558, 0
203.1402, 666, 426, 121, -82.32558, 0
203.159, 695, 425, 122, -81.62791, 0
203.1784, 719, 425, 122, -81.62791, 0
203.1957, 722, 426, 123, -80.93023, 0
203.216, 723, 425, 123, -80.93023, 0
203.2358, 722, 426, 121, -82.32558, 0
203.2567, 723, 425, 123, -80.93023, 0
203.2763, 724, 424, 123, -80.93023, 0
203.2973, 724, 424, 123, -80.93023, 0
203.3138, 726, 423, 124, -80.23256, 0
203.3468, 726, 423, 124, -80.23256, 0
203.357, 726, 423, 124, -80.23256, 0
203.3751, 726, 422, 124, -80.23256, 0
203.3948, 713, 422, 124, -80.23256, 0
203.4123, 697, 422, 124, -80.23256, 0
203.4315, 674, 422, 124, -80.23256, 0
203.456, 651, 423, 124, -80.23256, 0
203.4728, 630, 423, 124, -80.23256, 0
203.4933, 611, 423, 124, -80.23256, 0
203.5135, 589, 423, 124, -80.23256, 0
203.5304, 569, 423, 124, -80.23256, 0
203.5516, 547, 424, 124, -80.23256, 0
203.5723, 531, 424, 124, -80.23256, 0
203.5905, 516, 423, 124, -80.23256, 0
203.611, 501, 424, 124, -80.23256, 0
203.6313, 494, 424, 124, -80.23256, 0
203.6479, 484, 424, 124, -80.23256, 0
203.6696, 471, 424, 124, -80.23256, 0
203.6894, 463, 423, 124, -80.23256, 0
203.7103, 462, 424, 124, -80.23256, 0
203.7334, 482, 424, 124, -80.23256, 0
203.7542, 510, 423, 124, -80.23256, 0
203.7717, 544, 423, 124, -80.23256, 0
203.7914, 562, 423, 124, -80.23256, 0
203.8102, 569, 423, 124, -80.23256, 0
203.8314, 568, 423, 124, -80.23256, 0
203.8509, 565, 423, 124, -80.23256, 0
203.8711, 572, 423, 124, -80.23256, 0
203.8887, 573, 423, 124, -80.23256, 0
203.9102, 572, 423, 124, -80.23256, 0
203.9282, 573, 423, 124, -80.23256, 0
203.9476, 567, 423, 124, -80.23256, 0
203.9696, 547, 423, 124, -80.23256, 0
203.99, 512, 423, 124, -80.23256, 0
204.0063, 454, 423, 124, -80.23256, 0
204.0257, 384, 423, 124, -80.23256, 0
204.0463, 318, 423, 124, -80.23256, 0
204.0683, 274, 423, 124, -80.23256, 0
204.0884, 246, 423, 124, -80.23256, 0
204.108, 223, 423, 124, -80.23256, 0
204.1269, 206, 423, 123, -80.93023, 0
204.1482, 192, 423, 124, -80.23256, 0
204.1683, 182, 422, 124, -80.23256, 0
204.1866, 180, 422, 124, -80.23256, 0
204.2074, 179, 423, 124, -80.23256, 0
204.2238, 181, 423, 123, -80.93023, 0
204.2435, 185, 423, 123, -80.93023, 0
204.2634, 174, 423, 124, -80.23256, 0
204.2859, 178, 423, 123, -80.93023, 0
204.305, 171, 424, 123, -80.93023, 0
204.3239, 171, 424, 124, -80.23256, 0
204.3402, 169, 424, 123, -80.93023, 0
204.3613, 164, 424, 123, -80.93023, 0
204.3818, 164, 424, 124, -80.23256, 0
204.4037, 164, 423, 123, -80.93023, 0
204.4225, 160, 423, 123, -80.93023, 0
204.4423, 158, 422, 123, -80.93023, 0
204.459, 155, 423, 123, -80.93023, 0
204.4793, 148, 423, 123, -80.93023, 0
204.4999, 149, 423, 123, -80.93023, 0
204.5216, 151, 424, 123, -80.93023, 0
204.5405, 150, 424, 123, -80.93023, 0
204.5611, 150, 424, 123, -80.93023, 0
204.5783, 150, 424, 123, -80.93023, 0
204.5979, 151, 424, 123, -80.93023, 0
204.6189, 154, 423, 123, -80.93023, 0
204.64, 165, 423, 124, -80.23256, 0
204.66, 176, 423, 123, -80.93023, 0
204.6798, 187, 422, 123, -80.93023, 0
204.7069, 189, 422, 123, -80.93023, 0
204.7191, 190, 421, 123, -80.93023, 0
204.7383, 184, 422, 123, -80.93023, 0
204.757, 182, 421, 123, -80.93023, 0
204.7776, 182, 420, 123, -80.93023, 0
204.7958, 176, 421, 123, -80.93023, 0
204.8141, 164, 421, 123, -80.93023, 0
204.8362, 162, 422, 123, -80.93023, 0
204.8553, 155, 421, 123, -80.93023, 0
204.8759, 151, 422, 123, -80.93023, 0
204.8965, 141, 423, 123, -80.93023, 0
204.9141, 145, 423, 123, -80.93023, 0
204.9347, 157, 424, 123, -80.93023, 0
204.9543, 171, 424, 123, -80.93023, 0
204.9752, 182, 425, 124, -80.23256, 0
204.9946, 200, 419, 127, -78.13953, 0
205.0166, 211, 426, 121, -82.32558, 0
205.0313, 227, 427, 117, -85.11628, 0
205.0544, 242, 426, 116, -85.81396, 0
205.073, 253, 426, 116, -85.81396, 0
205.0939, 259, 425, 117, -85.11628, 0
205.1139, 270, 424, 119, -83.72093, 0
205.1356, 271, 424, 120, -83.02325, 0
205.1514, 278, 424, 120, -83.02325, 0
205.1709, 286, 423, 121, -82.32558, 0
205.1922, 284, 422, 121, -82.32558, 0
205.212, 276, 421, 121, -82.32558, 0
205.2341, 259, 421, 121, -82.32558, 0
205.255, 240, 420, 121, -82.32558, 0
205.2714, 228, 420, 121, -82.32558, 0
205.29, 211, 420, 121, -82.32558, 0
205.31, 194, 420, 121, -82.32558, 0
205.3307, 182, 419, 121, -82.32558, 0
205.3517, 174, 420, 121, -82.32558, 0
205.3719, 164, 419, 121, -82.32558, 0
205.3878, 157, 420, 121, -82.32558, 0
205.4082, 156, 419, 121, -82.32558, 0
205.4287, 157, 420, 121, -82.32558, 0
205.4512, 162, 420, 121, -82.32558, 0
205.4707, 163, 421, 121, -82.32558, 0
205.4906, 171, 421, 121, -82.32558, 0
205.5074, 171, 421, 121, -82.32558, 0
205.5269, 194, 422, 121, -82.32558, 0
205.5483, 245, 421, 122, -81.62791, 0
205.5684, 278, 421, 122, -81.62791, 0
205.5888, 296, 421, 122, -81.62791, 0
205.605, 306, 421, 121, -82.32558, 0
205.6259, 304, 421, 122, -81.62791, 0
205.6461, 289, 420, 122, -81.62791, 0
205.6691, 280, 420, 122, -81.62791, 0
205.6882, 260, 420, 122, -81.62791, 0
205.7077, 246, 419, 123, -80.93023, 0
205.7247, 222, 420, 122, -81.62791, 0
205.7442, 202, 420, 122, -81.62791, 0
205.7651, 171, 420, 122, -81.62791, 0
205.7851, 139, 420, 122, -81.62791, 0
205.806, 114, 420, 122, -81.62791, 0
205.8262, 95, 421, 122, -81.62791, 0
205.843, 82, 420, 122, -81.62791, 0
205.8629, 95, 420, 122, -81.62791, 0
205.8857, 95, 421, 122, -81.62791, 0
205.9041, 97, 420, 122, -81.62791, 0
205.9248, 95, 420, 122, -81.62791, 0
205.945, 88, 420, 122, -81.62791, 0
205.9609, 87, 419, 122, -81.62791, 0
205.9819, 87, 419, 122, -81.62791, 0
206.0048, 82, 419, 122, -81.62791, 0
206.023, 78, 419, 122, -81.62791, 0
206.0433, 74, 419, 122, -81.62791, 0
206.064, 74, 419, 122, -81.62791, 0
206.0811, 71, 420, 122, -81.62791, 0
206.101, 70, 421, 122, -81.62791, 0
206.1233, 74, 421, 122, -81.62791, 0
206.1424, 79, 421, 122, -81.62791, 0
206.1618, 85, 422, 122, -81.62791, 0
206.1824, 80, 422, 122, -81.62791, 0
206.198, 79, 423, 122, -81.62791, 0
206.2206, 79, 423, 121, -82.32558, 0
206.2395, 77, 423, 122, -81.62791, 0
206.2603, 76, 423, 122, -81.62791, 0
206.2809, 82, 422, 122, -81.62791, 0
206.3033, 81, 423, 122, -81.62791, 0
206.3178, 76, 423, 122, -81.62791, 0
206.3376, 75, 423, 122, -81.62791, 0
