UA-Ange: 0, ForearmStretched: 239, Forearm: 110, LeftArm? Yes
Time, EMG-Signal, Force-Value, Elbow-Angle, Transformed-Angle, MotorTarget
24.78134, 361, 419, 148, -63.48837, 0
24.79617, 360, 420, 148, -63.48837, 0
24.817, 357, 419, 148, -63.48837, 0
24.83791, 351, 419, 148, -63.48837, 0
24.85835, 349, 419, 148, -63.48837, 0
24.87851, 342, 419, 148, -63.48837, 0
24.89948, 338, 420, 148, -63.48837, 0
24.91591, 333, 420, 148, -63.48837, 0
24.93572, 331, 419, 148, -63.48837, 0
24.95681, 329, 420, 148, -63.48837, 0
24.97738, 323, 420, 148, -63.48837, 0
24.99807, 315, 420, 148, -63.48837, 0
25.01668, 305, 420, 148, -63.48837, 0
25.03379, 295, 420, 147, -64.18604, 0
25.05441, 286, 420, 147, -64.18604, 0
25.07412, 280, 420, 147, -64.18604, 0
25.09628, 276, 421, 148, -63.48837, 0
25.1158, 272, 421, 148, -63.48837, 0
25.13608, 268, 421, 148, -63.48837, 0
25.15607, 265, 420, 147, -64.18604, 0
25.17193, 262, 420, 147, -64.18604, 0
25.19375, 262, 421, 147, -64.18604, 0
25.21422, 254, 421, 147, -64.18604, 0
25.23376, 253, 421, 147, -64.18604, 0
25.25512, 248, 421, 147, -64.18604, 0
25.28244, 240, 421, 147, -64.18604, 0
25.29571, 230, 421, 148, -63.48837, 0
25.31228, 219, 421, 147, -64.18604, 0
25.33155, 206, 420, 147, -64.18604, 0
25.35422, 195, 421, 147, -64.18604, 0
25.37383, 183, 421, 147, -64.18604, 0
25.39535, 173, 421, 147, -64.18604, 0
25.4095, 162, 421, 147, -64.18604, 0
25.42948, 156, 421, 147, -64.18604, 0
25.45021, 146, 422, 147, -64.18604, 0
25.4705, 139, 421, 147, -64.18604, 180
25.49106, 130, 422, 145, -65.5814, 180
25.51372, 122, 430, 122, -81.62791, 180
25.53057, 114, 442, 117, -85.11628, 180
25.5483, 120, 442, 118, -84.4186, 180
25.5687, 123, 447, 123, -80.93023, 180
25.58946, 124, 452, 133, -73.95349, 180
25.61344, 122, 446, 143, -66.97675, 180
25.63059, 118, 445, 148, -63.48837, 180
25.64701, 116, 445, 147, -64.18604, 180
25.66759, 117, 446, 156, -57.90698, 180
25.68756, 119, 446, 160, -55.11628, 180
25.70859, 122, 444, 163, -53.02325, 180
25.72894, 127, 444, 164, -52.32558, 180
25.74984, 127, 444, 165, -51.62791, 180
25.76994, 127, 444, 165, -51.62791, 180
25.78582, 131, 444, 164, -52.32558, 180
25.80972, 132, 444, 163, -53.02325, 180
25.83028, 129, 446, 156, -57.90698, 180
25.84761, 128, 445, 164, -52.32558, 180
25.86777, 138, 444, 167, -50.23256, 180
25.88814, 143, 444, 171, -47.44186, 180
25.90604, 144, 443, 173, -46.04651, 180
25.92691, 143, 443, 173, -46.04651, 180
25.94647, 140, 443, 173, -46.04651, 180
25.96667, 140, 443, 173, -46.04651, 180
25.98635, 140, 444, 173, -46.04651, 180
26.00623, 138, 443, 173, -46.04651, 180
26.02391, 138, 442, 173, -46.04651, 180
26.04594, 138, 442, 173, -46.04651, 180
26.06381, 133, 443, 173, -46.04651, 180
26.08528, 139, 442, 173, -46.04651, 180
26.10477, 137, 442, 173, -46.04651, 180
26.12564, 131, 442, 173, -46.04651, 180
26.14602, 125, 442, 173, -46.04651, 180
26.16385, 122, 442, 173, -46.04651, 180
26.18431, 127, 442, 173, -46.04651, 180
26.20387, 126, 443, 173, -46.04651, 180
26.22526, 127, 442, 173, -46.04651, 180
26.24963, 131, 442, 173, -46.04651, 180
26.26614, 130, 442, 173, -46.04651, 180
26.28862, 127, 442, 173, -46.04651, 180
26.30442, 128, 442, 173, -46.04651, 180
26.32483, 126, 442, 173, -46.04651, 180
26.34374, 130, 441, 173, -46.04651, 180
26.3648, 129, 441, 173, -46.04651, 180
26.38603, 121, 442, 173, -46.04651, 180
26.40254, 118, 442, 173, -46.04651, 180
26.42332, 112, 442, 173, -46.04651, 180
26.44574, 114, 442, 173, -46.04651, 180
26.4684, 108, 442, 173, -46.04651, 180
26.48329, 107, 442, 173, -46.04651, 180
26.50354, 106, 442, 173, -46.04651, 180
26.52507, 103, 442, 173, -46.04651, 180
26.53968, 105, 442, 173, -46.04651, 180
26.56014, 102, 442, 173, -46.04651, 180
26.58053, 104, 442, 173, -46.04651, 180
26.60143, 97, 442, 173, -46.04651, 180
26.62239, 95, 442, 173, -46.04651, 180
26.64403, 91, 442, 173, -46.04651, 180
26.6589, 89, 442, 173, -46.04651, 180
26.68039, 86, 442, 173, -46.04651, 180
26.70005, 87, 442, 173, -46.04651, 180
26.72015, 82, 442, 173, -46.04651, 180
26.7402, 79, 442, 173, -46.04651, 180
26.76139, 75, 442, 173, -46.04651, 180
26.78112, 78, 442, 173, -46.04651, 180
26.79744, 77, 442, 173, -46.04651, 180
26.8178, 78, 443, 173, -46.04651, 180
26.83846, 79, 442, 173, -46.04651, 180
26.85854, 79, 442, 173, -46.04651, 180
26.87955, 78, 442, 173, -46.04651, 180
26.90108, 73, 441, 173, -46.04651, 180
26.91622, 75, 442, 173, -46.04651, 180
26.93662, 74, 441, 173, -46.04651, 180
26.95727, 71, 441, 173, -46.04651, 180
26.97843, 70, 441, 173, -46.04651, 180
26.99842, 70, 441, 173, -46.04651, 180
27.0187, 63, 441, 173, -46.04651, 180
27.03533, 62, 441, 173, -46.04651, 180
27.05538, 60, 441, 173, -46.04651, 180
27.076, 60, 441, 173, -46.04651, 180
27.09619, 58, 441, 171, -47.44186, 180
27.118, 55, 441, 171, -47.44186, 180
27.1374, 54, 441, 170, -48.13953, 180
27.15828, 53, 442, 172, -46.74419, 180
27.174, 52, 443, 173, -46.04651, 180
27.19804, 52, 443, 173, -46.04651, 180
27.21529, 51, 443, 174, -45.34884, 180
27.23567, 51, 443, 172, -46.74419, 180
27.25723, 50, 443, 174, -45.34884, 180
27.27745, 51, 443, 174, -45.34884, 180
27.29377, 49, 443, 175, -44.65116, 180
27.31417, 49, 443, 175, -44.65116, 180
27.33553, 47, 443, 175, -44.65116, 180
27.35467, 48, 443, 175, -44.65116, 180
27.37465, 51, 442, 175, -44.65116, 180
27.39543, 52, 443, 175, -44.65116, 180
27.4126, 54, 443, 175, -44.65116, 180
27.43224, 53, 443, 175, -44.65116, 180
27.45338, 54, 443, 175, -44.65116, 180
27.47462, 55, 443, 175, -44.65116, 180
27.49535, 55, 443, 175, -44.65116, 180
27.51488, 59, 442, 175, -44.65116, 180
27.53611, 61, 443, 175, -44.65116, 180
27.55151, 60, 443, 175, -44.65116, 180
27.57199, 56, 443, 175, -44.65116, 180
27.59259, 56, 443, 175, -44.65116, 180
27.61266, 54, 443, 175, -44.65116, 180
27.63277, 53, 443, 175, -44.65116, 180
27.65367, 53, 442, 175, -44.65116, 180
27.66954, 51, 443, 175, -44.65116, 180
27.69028, 51, 443, 175, -44.65116, 180
27.7115, 49, 443, 175, -44.65116, 180
27.73152, 50, 443, 175, -44.65116, 180
27.75315, 51, 443, 175, -44.65116, 180
27.77211, 50, 443, 175, -44.65116, 180
27.78852, 49, 442, 175, -44.65116, 180
27.80912, 48, 443, 175, -44.65116, 180
27.82938, 49, 443, 175, -44.65116, 180
27.84946, 49, 443, 175, -44.65116, 180
27.87026, 53, 443, 175, -44.65116, 180
27.89096, 51, 443, 175, -44.65116, 180
27.91191, 52, 442, 175, -44.65116, 180
27.92947, 53, 443, 175, -44.65116, 180
27.95189, 49, 443, 175, -44.65116, 180
27.9737, 49, 443, 175, -44.65116, 180
27.99016, 50, 443, 175, -44.65116, 180
28.01087, 50, 443, 175, -44.65116, 180
28.03331, 50, 443, 175, -44.65116, 180
28.04871, 52, 443, 175, -44.65116, 180
28.06754, 52, 444, 175, -44.65116, 180
28.08799, 53, 443, 175, -44.65116, 180
28.10958, 52, 443, 175, -44.65116, 180
28.13857, 53, 442, 175, -44.65116, 180
28.1493, 52, 443, 175, -44.65116, 180
28.166, 50, 443, 175, -44.65116, 180
28.18765, 48, 442, 175, -44.65116, 180
28.20842, 50, 443, 175, -44.65116, 180
28.22845, 51, 443, 175, -44.65116, 180
28.24843, 51, 443, 175, -44.65116, 180
28.26874, 53, 443, 175, -44.65116, 180
28.28926, 53, 442, 175, -44.65116, 180
28.30575, 53, 442, 175, -44.65116, 180
28.32466, 52, 442, 175, -44.65116, 180
28.34607, 50, 443, 175, -44.65116, 180
28.36629, 48, 443, 175, -44.65116, 180
28.38734, 52, 443, 175, -44.65116, 180
28.40725, 50, 442, 175, -44.65116, 180
28.4238, 51, 443, 174, -45.34884, 180
28.44443, 51, 443, 175, -44.65116, 180
28.46507, 50, 443, 175, -44.65116, 180
28.48543, 48, 443, 175, -44.65116, 180
28.50568, 48, 443, 175, -44.65116, 180
28.52596, 48, 443, 175, -44.65116, 180
28.54229, 49, 443, 175, -44.65116, 180
28.56208, 51, 443, 175, -44.65116, 180
28.58277, 51, 443, 175, -44.65116, 180
28.60415, 54, 442, 175, -44.65116, 180
28.62407, 53, 442, 175, -44.65116, 180
28.64521, 52, 443, 175, -44.65116, 180
28.66417, 53, 443, 175, -44.65116, 180
28.68093, 50, 442, 174, -45.34884, 180
28.70195, 53, 443, 175, -44.65116, 180
28.72228, 53, 443, 175, -44.65116, 180
28.74266, 54, 443, 175, -44.65116, 180
28.76368, 54, 443, 175, -44.65116, 180
28.78447, 55, 442, 175, -44.65116, 180
28.80063, 56, 443, 175, -44.65116, 180
28.82017, 60, 443, 175, -44.65116, 180
28.84048, 63, 443, 174, -45.34884, 180
28.86347, 64, 443, 175, -44.65116, 180
28.88338, 68, 442, 175, -44.65116, 180
28.90269, 69, 442, 175, -44.65116, 180
28.91861, 72, 443, 175, -44.65116, 180
28.94128, 73, 443, 175, -44.65116, 180
28.96199, 72, 443, 175, -44.65116, 180
28.97964, 72, 443, 175, -44.65116, 180
29.00053, 72, 443, 175, -44.65116, 180
29.02181, 72, 442, 175, -44.65116, 180
29.03668, 71, 442, 175, -44.65116, 180
29.05782, 71, 442, 175, -44.65116, 180
29.07841, 70, 443, 175, -44.65116, 180
29.09867, 67, 443, 175, -44.65116, 180
29.11909, 64, 443, 175, -44.65116, 180
29.14051, 63, 442, 175, -44.65116, 180
29.16123, 61, 442, 175, -44.65116, 180
29.18006, 62, 442, 175, -44.65116, 180
29.19701, 62, 442, 175, -44.65116, 180
29.21803, 64, 443, 175, -44.65116, 180
29.23921, 65, 442, 175, -44.65116, 180
29.26051, 67, 442, 175, -44.65116, 180
29.27958, 65, 441, 175, -44.65116, 180
29.29578, 65, 441, 175, -44.65116, 180
29.31644, 64, 441, 175, -44.65116, 180
29.33666, 64, 440, 175, -44.65116, 180
29.35666, 63, 440, 175, -44.65116, 180
29.37994, 62, 440, 175, -44.65116, 180
29.39966, 61, 441, 174, -45.34884, 180
29.41635, 59, 442, 172, -46.74419, 180
29.43593, 57, 442, 172, -46.74419, 180
29.45855, 57, 442, 172, -46.74419, 180
29.47663, 55, 443, 174, -45.34884, 180
29.49697, 54, 443, 177, -43.25581, 180
29.51789, 53, 443, 177, -43.25581, 180
29.53817, 54, 443, 176, -43.95349, 180
29.55494, 53, 442, 176, -43.95349, 180
29.57648, 53, 442, 176, -43.95349, 180
29.59698, 53, 443, 176, -43.95349, 180
29.61604, 52, 441, 176, -43.95349, 180
29.6366, 55, 442, 176, -43.95349, 180
29.65656, 58, 441, 176, -43.95349, 180
29.67327, 64, 441, 176, -43.95349, 180
29.69352, 66, 442, 174, -45.34884, 180
29.71427, 63, 442, 173, -46.04651, 180
29.73586, 64, 442, 173, -46.04651, 180
29.756, 61, 442, 174, -45.34884, 180
29.77604, 64, 441, 176, -43.95349, 180
29.79287, 68, 441, 175, -44.65116, 180
29.81361, 66, 442, 173, -46.04651, 180
29.83418, 71, 442, 174, -45.34884, 180
29.85325, 72, 443, 174, -45.34884, 180
29.87414, 73, 442, 173, -46.04651, 180
29.89575, 79, 443, 173, -46.04651, 180
29.91373, 76, 443, 173, -46.04651, 180
29.93026, 72, 441, 172, -46.74419, 180
29.95235, 74, 443, 173, -46.04651, 180
29.97192, 78, 444, 174, -45.34884, 180
29.99215, 76, 442, 173, -46.04651, 180
30.0136, 76, 444, 176, -43.95349, 180
30.0324, 75, 443, 178, -42.55814, 180
30.04851, 68, 444, 173, -46.04651, 180
30.06923, 70, 444, 183, -39.06977, 180
30.09121, 69, 444, 185, -37.67442, 180
30.11122, 71, 444, 186, -36.97675, 180
30.13129, 70, 444, 187, -36.27907, 180
30.15229, 64, 445, 186, -36.97675, 180
30.16812, 70, 446, 186, -36.97675, 180
30.18826, 66, 447, 186, -36.97675, 180
30.20912, 66, 449, 186, -36.97675, 180
30.2294, 67, 450, 186, -36.97675, 180
30.24971, 68, 450, 186, -36.97675, 180
30.27013, 67, 451, 186, -36.97675, 180
30.29187, 69, 451, 186, -36.97675, 180
30.30801, 72, 449, 186, -36.97675, 180
30.32826, 75, 447, 186, -36.97675, 180
30.34802, 74, 445, 186, -36.97675, 180
30.36835, 76, 443, 186, -36.97675, 180
30.38833, 80, 441, 186, -36.97675, 180
30.40995, 84, 439, 184, -38.37209, 180
30.42615, 85, 439, 182, -39.76744, 180
30.44628, 88, 439, 178, -42.55814, 180
30.46682, 97, 438, 175, -44.65116, 180
30.4869, 112, 438, 166, -50.93023, 180
30.50926, 124, 438, 171, -47.44186, 180
30.52968, 131, 438, 171, -47.44186, 180
30.54834, 136, 438, 170, -48.13953, 180
30.56468, 142, 445, 171, -47.44186, 180
30.58517, 152, 438, 175, -44.65116, 180
30.60645, 155, 439, 175, -44.65116, 180
30.62667, 156, 439, 179, -41.86047, 180
30.64657, 155, 440, 183, -39.06977, 180
30.66752, 145, 444, 188, -35.58139, 180
30.68406, 140, 441, 193, -32.09302, 180
30.70477, 133, 440, 195, -30.69767, 180
30.72653, 126, 441, 199, -27.90698, 180
30.7454, 114, 442, 202, -25.81395, 180
30.7653, 104, 441, 202, -25.81395, 180
30.78576, 94, 443, 209, -20.93023, 180
30.80269, 97, 442, 215, -16.74419, 180
30.82427, 106, 441, 223, -11.16279, 180
30.84428, 126, 440, 227, -8.372093, 180
30.8639, 154, 440, 227, -8.372093, 180
30.88457, 187, 440, 227, -8.372093, 180
30.90468, 229, 439, 227, -8.372093, 180
30.92375, 261, 440, 227, -8.372093, 180
30.94202, 285, 439, 226, -9.069767, 0
30.96472, 269, 452, 162, -53.72093, 0
30.98342, 309, 443, 200, -27.2093, 0
31.00427, 309, 444, 192, -32.7907, 0
31.02383, 316, 437, 184, -38.37209, 0
31.04019, 318, 433, 184, -38.37209, 0
31.06125, 317, 429, 185, -37.67442, 0
31.08127, 322, 428, 183, -39.06977, 0
31.10153, 326, 423, 193, -32.09302, 0
31.12322, 328, 421, 200, -27.2093, 0
31.14428, 325, 421, 204, -24.4186, 0
31.16381, 321, 420, 204, -24.4186, 0
31.17903, 312, 420, 205, -23.72093, 0
31.19966, 302, 420, 206, -23.02326, 0
31.22137, 295, 420, 208, -21.62791, 0
31.2417, 288, 420, 208, -21.62791, 0
31.26165, 281, 420, 209, -20.93023, 0
31.28164, 276, 420, 208, -21.62791, 0
31.29805, 273, 420, 208, -21.62791, 0
31.31874, 267, 419, 207, -22.32558, 0
31.34118, 263, 420, 207, -22.32558, 0
31.36102, 257, 420, 209, -20.93023, 0
31.37978, 253, 419, 208, -21.62791, 0
31.40123, 250, 419, 209, -20.93023, 0
31.41695, 244, 419, 209, -20.93023, 0
31.43718, 234, 418, 209, -20.93023, 0
31.45768, 228, 418, 209, -20.93023, 0
31.47939, 221, 418, 209, -20.93023, 0
31.50006, 212, 417, 209, -20.93023, 0
31.52001, 204, 417, 209, -20.93023, 0
31.53695, 197, 416, 209, -20.93023, 0
31.55809, 188, 416, 209, -20.93023, 0
31.5797, 170, 416, 209, -20.93023, 0
31.59815, 153, 415, 209, -20.93023, 0
31.6173, 143, 415, 209, -20.93023, 0
31.63934, 132, 415, 209, -20.93023, 180
31.65482, 122, 418, 203, -25.11628, 180
31.67702, 112, 427, 172, -46.74419, 180
31.69548, 111, 433, 167, -50.23256, 180
31.71584, 109, 443, 169, -48.83721, 180
31.73623, 116, 439, 174, -45.34884, 180
31.75637, 151, 443, 184, -38.37209, 180
31.77905, 189, 444, 188, -35.58139, 180
31.79578, 226, 442, 204, -24.4186, 180
31.81396, 249, 442, 210, -20.23256, 180
31.83494, 264, 438, 216, -16.04651, 180
31.85615, 279, 432, 218, -14.65116, 0
31.87562, 290, 441, 241, 1.395349, 0
31.89605, 272, 445, 207, -22.32558, 0
31.91304, 257, 444, 193, -32.09302, 0
31.93293, 248, 442, 178, -42.55814, 0
31.95536, 287, 438, 183, -39.06977, 0
31.97581, 334, 435, 183, -39.06977, 0
31.99716, 376, 431, 184, -38.37209, 0
32.01838, 413, 426, 191, -33.48837, 0
32.03506, 442, 424, 195, -30.69767, 0
32.05412, 468, 421, 206, -23.02326, 0
32.07494, 485, 420, 215, -16.74419, 0
32.09595, 489, 419, 215, -16.74419, 0
32.11481, 488, 420, 215, -16.74419, 0
32.13589, 492, 420, 215, -16.74419, 0
32.15269, 493, 419, 214, -17.44186, 0
32.17256, 484, 419, 214, -17.44186, 0
32.19373, 474, 419, 214, -17.44186, 0
32.2121, 469, 419, 214, -17.44186, 0
32.23316, 461, 419, 214, -17.44186, 0
32.25181, 449, 419, 214, -17.44186, 0
32.27227, 436, 418, 214, -17.44186, 0
32.28921, 418, 419, 214, -17.44186, 0
32.31012, 400, 419, 214, -17.44186, 0
32.32977, 383, 420, 214, -17.44186, 0
32.35036, 361, 419, 214, -17.44186, 0
32.37148, 343, 419, 214, -17.44186, 0
32.39172, 327, 419, 214, -17.44186, 0
32.40915, 313, 419, 214, -17.44186, 0
32.4286, 300, 419, 214, -17.44186, 0
32.44938, 288, 419, 214, -17.44186, 0
32.46893, 277, 419, 214, -17.44186, 0
32.48938, 267, 418, 214, -17.44186, 0
32.51077, 257, 419, 214, -17.44186, 0
32.53028, 249, 418, 214, -17.44186, 0
32.54684, 236, 419, 214, -17.44186, 0
32.56746, 224, 419, 214, -17.44186, 0
32.58895, 214, 418, 214, -17.44186, 0
32.60817, 202, 419, 214, -17.44186, 0
32.62874, 188, 419, 214, -17.44186, 0
32.65059, 174, 418, 214, -17.44186, 0
32.66609, 161, 419, 214, -17.44186, 0
32.68606, 152, 419, 214, -17.44186, 0
32.70631, 144, 419, 214, -17.44186, 0
32.72783, 137, 419, 214, -17.44186, 180
32.74762, 127, 425, 192, -32.7907, 180
32.76799, 116, 432, 178, -42.55814, 180
32.78434, 108, 440, 176, -43.95349, 180
32.80521, 104, 440, 177, -43.25581, 180
32.82604, 96, 443, 185, -37.67442, 180
32.8459, 92, 444, 197, -29.30233, 180
32.87038, 94, 443, 205, -23.72093, 180
32.88875, 94, 444, 211, -19.53488, 180
32.9044, 93, 445, 215, -16.74419, 180
32.92356, 90, 444, 219, -13.95349, 180
32.94495, 87, 445, 228, -7.674418, 180
32.96462, 85, 444, 232, -4.883721, 180
32.98521, 81, 443, 234, -3.488372, 180
33.00525, 76, 445, 227, -8.372093, 180
33.02251, 72, 443, 236, -2.093023, 180
33.04354, 66, 443, 236, -2.093023, 180
33.06363, 62, 444, 235, -2.790698, 180
33.08433, 57, 444, 235, -2.790698, 180
33.10378, 53, 444, 235, -2.790698, 180
33.12458, 49, 452, 239, 0, 180
33.14514, 48, 444, 237, -1.395349, 180
33.16177, 69, 443, 237, -1.395349, 180
33.18189, 112, 444, 237, -1.395349, 180
33.20224, 153, 444, 237, -1.395349, 180
33.22292, 184, 443, 237, -1.395349, 180
33.24411, 208, 444, 238, -0.6976744, 180
33.26385, 226, 443, 238, -0.6976744, 180
33.28102, 234, 443, 239, 0, 180
33.30029, 233, 443, 239, 0, 180
33.32085, 228, 444, 239, 0, 180
33.34167, 221, 441, 239, 0, 180
33.36179, 214, 437, 250, 7.674418, 180
33.38248, 196, 444, 238, -0.6976744, 180
33.39984, 178, 443, 239, 0, 180
33.41909, 160, 443, 238, -0.6976744, 180
33.43955, 144, 443, 239, 0, 180
33.4614, 139, 442, 238, -0.6976744, 180
33.48059, 139, 443, 239, 0, 180
33.50214, 138, 443, 239, 0, 180
33.51771, 129, 443, 239, 0, 180
33.53836, 116, 443, 239, 0, 180
33.55863, 101, 443, 239, 0, 180
33.57888, 90, 442, 239, 0, 180
33.59951, 91, 442, 240, 0.6976744, 180
33.61991, 100, 442, 239, 0, 180
33.63643, 114, 442, 239, 0, 180
33.65657, 129, 443, 239, 0, 180
33.67802, 138, 442, 240, 0.6976744, 180
33.69989, 148, 441, 240, 0.6976744, 180
33.71932, 172, 441, 240, 0.6976744, 180
33.73888, 206, 441, 241, 1.395349, 180
33.75554, 237, 441, 241, 1.395349, 180
33.77633, 261, 441, 241, 1.395349, 180
33.7961, 277, 442, 238, -0.6976744, 0
33.81712, 288, 443, 234, -3.488372, 0
33.83683, 291, 444, 209, -20.93023, 0
33.85758, 298, 442, 196, -30, 0
33.87812, 306, 439, 190, -34.18605, 0
33.89478, 313, 436, 188, -35.58139, 0
33.9149, 315, 433, 190, -34.18605, 0
33.93658, 324, 429, 196, -30, 0
33.95533, 323, 426, 201, -26.51163, 0
33.977, 320, 422, 206, -23.02326, 0
33.99676, 308, 422, 213, -18.13953, 0
34.01377, 287, 421, 215, -16.74419, 0
34.03371, 261, 419, 218, -14.65116, 0
34.05396, 233, 420, 219, -13.95349, 0
34.07476, 205, 419, 219, -13.95349, 0
34.09513, 181, 420, 220, -13.25581, 0
34.11536, 160, 419, 220, -13.25581, 0
34.13301, 143, 420, 220, -13.25581, 0
34.15259, 132, 419, 220, -13.25581, 180
34.17308, 121, 420, 219, -13.95349, 180
34.19642, 107, 427, 194, -31.39535, 180
34.21469, 89, 433, 183, -39.06977, 180
34.23448, 93, 439, 182, -39.76744, 180
34.2518, 114, 442, 188, -35.58139, 180
34.27157, 132, 444, 193, -32.09302, 180
34.29198, 148, 444, 204, -24.4186, 180
34.31218, 155, 445, 210, -20.23256, 180
34.33294, 159, 446, 217, -15.34884, 180
34.35526, 154, 446, 223, -11.16279, 180
34.37563, 145, 446, 229, -6.976744, 180
34.39355, 139, 442, 237, -1.395349, 180
34.41367, 128, 443, 239, 0, 180
34.43308, 115, 444, 239, 0, 180
34.45325, 101, 444, 239, 0, 180
34.47417, 91, 443, 240, 0.6976744, 180
34.49523, 81, 443, 240, 0.6976744, 180
34.51128, 72, 442, 240, 0.6976744, 180
34.53106, 66, 443, 240, 0.6976744, 180
34.55181, 60, 443, 240, 0.6976744, 180
34.57346, 54, 435, 243, 2.790698, 180
34.59322, 51, 446, 241, 1.395349, 180
34.61402, 48, 443, 240, 0.6976744, 180
34.62947, 46, 442, 240, 0.6976744, 180
34.64961, 45, 442, 240, 0.6976744, 180
34.67014, 45, 443, 240, 0.6976744, 180
34.69064, 74, 442, 240, 0.6976744, 180
34.71201, 145, 442, 240, 0.6976744, 180
34.73186, 201, 442, 240, 0.6976744, 180
34.75217, 241, 442, 240, 0.6976744, 180
34.77053, 270, 442, 240, 0.6976744, 180
34.78886, 287, 442, 240, 0.6976744, 0
34.80974, 283, 446, 216, -16.04651, 0
34.83069, 281, 443, 200, -27.2093, 0
