UA-Ange: 0, ForearmStretched: 221, Forearm: 91, LeftArm? Yes
Time, EMG-Signal, Force-Value, Elbow-Angle, Transformed-Angle, MotorTarget
52.96841, 17, 416, 91, -90, 0
52.99712, 17, 417, 91, -90, 0
53.00439, 17, 416, 92, -89.30769, 0
53.01928, 17, 417, 91, -90, 0
53.03654, 17, 417, 91, -90, 0
53.05271, 16, 417, 91, -90, 0
53.06908, 17, 416, 91, -90, 0
53.08876, 17, 416, 91, -90, 0
53.1031, 17, 417, 91, -90, 0
53.11728, 17, 417, 91, -90, 0
53.13685, 17, 417, 91, -90, 0
53.1504, 17, 416, 91, -90, 0
53.17132, 17, 416, 91, -90, 0
53.18613, 17, 416, 91, -90, 0
53.2011, 17, 416, 91, -90, 0
53.22015, 17, 416, 91, -90, 0
53.2374, 17, 415, 91, -90, 0
53.25042, 17, 415, 91, -90, 0
53.26907, 17, 414, 92, -89.30769, 0
53.28226, 17, 413, 91, -90, 0
53.30296, 17, 413, 91, -90, 0
53.31745, 17, 412, 91, -90, 0
53.32931, 17, 412, 92, -89.30769, 0
53.35398, 17, 411, 92, -89.30769, 0
53.36742, 17, 410, 92, -89.30769, 0
53.37999, 17, 409, 92, -89.30769, 0
53.39708, 16, 409, 92, -89.30769, 0
53.41242, 16, 408, 92, -89.30769, 0
53.42694, 17, 408, 92, -89.30769, 0
53.4451, 17, 408, 92, -89.30769, 0
53.46081, 17, 407, 92, -89.30769, 0
53.47659, 17, 407, 92, -89.30769, 0
53.4964, 17, 406, 92, -89.30769, 0
53.51696, 17, 406, 93, -88.61539, 0
53.53102, 17, 405, 93, -88.61539, 0
53.55353, 17, 405, 92, -89.30769, 0
53.57541, 17, 404, 93, -88.61539, 0
53.59475, 17, 403, 92, -89.30769, 0
53.61505, 17, 403, 92, -89.30769, 0
53.63232, 17, 402, 92, -89.30769, 0
53.65358, 17, 402, 92, -89.30769, 0
53.67249, 17, 401, 93, -88.61539, 0
53.69249, 17, 400, 96, -86.53846, 0
53.71477, 17, 399, 96, -86.53846, 180
53.73481, 19, 408, 71, -103.8462, 180
53.75025, 15, 424, 50, -118.3846, 180
53.77067, 17, 434, 55, -114.9231, 180
53.79082, 19, 437, 60, -111.4615, 180
53.81181, 18, 439, 68, -105.9231, 180
53.83185, 17, 442, 76, -100.3846, 180
53.8524, 17, 442, 85, -94.15385, 180
53.86992, 17, 441, 93, -88.61539, 180
53.88898, 16, 440, 96, -86.53846, 180
53.91042, 16, 440, 101, -83.07692, 180
53.93081, 16, 440, 98, -85.15385, 180
53.95, 16, 439, 107, -78.92308, 180
53.97057, 14, 446, 112, -75.46154, 180
53.98724, 16, 439, 116, -72.69231, 180
54.00734, 16, 439, 117, -72, 180
54.02914, 16, 439, 117, -72, 180
54.04852, 15, 440, 122, -68.53846, 180
54.06928, 15, 440, 127, -65.07692, 180
54.09088, 16, 440, 129, -63.69231, 180
54.10673, 16, 440, 132, -61.61538, 180
54.12682, 15, 444, 135, -59.53846, 180
54.14727, 15, 441, 139, -56.76923, 180
54.16878, 16, 439, 143, -54, 180
54.18737, 16, 438, 147, -51.23077, 180
54.2079, 16, 440, 149, -49.84615, 180
54.22418, 16, 440, 149, -49.84615, 180
54.24631, 16, 440, 151, -48.46154, 180
54.26547, 15, 439, 149, -49.84615, 180
54.28585, 15, 442, 147, -51.23077, 180
54.30792, 16, 440, 158, -43.61538, 180
54.3267, 16, 440, 161, -41.53846, 180
54.34322, 15, 442, 156, -45, 180
54.36432, 16, 439, 164, -39.46154, 180
54.38406, 16, 441, 167, -37.38462, 180
54.40418, 16, 442, 169, -36, 180
54.42502, 15, 441, 174, -32.53846, 180
54.44112, 16, 438, 177, -30.46154, 180
54.46099, 16, 440, 181, -27.69231, 180
54.48264, 16, 440, 182, -27, 180
54.50238, 16, 440, 182, -27, 180
54.52485, 16, 441, 183, -26.30769, 180
54.54385, 16, 440, 184, -25.61539, 180
54.55991, 16, 441, 186, -24.23077, 180
54.58088, 23, 441, 187, -23.53846, 180
54.60103, 14, 448, 189, -22.15385, 180
54.62116, 16, 441, 193, -19.38461, 180
54.64227, 16, 440, 195, -18, 180
54.6631, 16, 440, 198, -15.92308, 180
54.68256, 17, 440, 199, -15.23077, 180
54.69989, 17, 440, 200, -14.53846, 180
54.72001, 16, 440, 199, -15.23077, 180
54.7413, 17, 440, 198, -15.92308, 180
54.76165, 16, 441, 198, -15.92308, 180
54.78102, 16, 441, 200, -14.53846, 180
54.79886, 16, 442, 200, -14.53846, 180
54.81807, 17, 441, 202, -13.15385, 180
54.83873, 17, 441, 205, -11.07692, 180
54.85933, 17, 439, 207, -9.692307, 180
54.8803, 17, 441, 210, -7.615385, 180
54.90004, 17, 440, 213, -5.538462, 180
54.91621, 17, 439, 215, -4.153846, 180
54.93762, 17, 439, 216, -3.461539, 180
54.95921, 17, 440, 218, -2.076923, 180
54.97818, 17, 438, 216, -3.461539, 180
54.99828, 17, 438, 219, -1.384615, 180
55.0184, 17, 438, 218, -2.076923, 180
55.03547, 17, 439, 217, -2.769231, 180
55.05584, 17, 439, 217, -2.769231, 180
55.07679, 17, 439, 216, -3.461539, 180
55.09835, 17, 440, 217, -2.769231, 180
55.11712, 16, 439, 211, -6.923077, 180
55.13787, 18, 440, 218, -2.076923, 180
55.15546, 17, 440, 218, -2.076923, 180
55.17456, 17, 438, 217, -2.769231, 180
55.19514, 17, 441, 220, -0.6923077, 180
55.21544, 17, 440, 222, 0.6923077, 180
55.23685, 16, 445, 213, -5.538462, 180
55.25697, 17, 438, 219, -1.384615, 180
55.27327, 17, 440, 225, 2.769231, 180
55.29355, 17, 440, 223, 1.384615, 180
55.31466, 17, 440, 224, 2.076923, 180
55.33435, 18, 439, 225, 2.769231, 180
55.35432, 18, 439, 226, 3.461539, 180
55.37738, 17, 440, 226, 3.461539, 180
55.39091, 16, 440, 225, 2.769231, 180
55.41262, 17, 440, 228, 4.846154, 180
55.43222, 17, 439, 230, 6.230769, 180
55.45288, 18, 439, 230, 6.230769, 180
55.47474, 17, 439, 230, 6.230769, 180
55.49382, 16, 433, 231, 6.923077, 180
55.51015, 17, 440, 229, 5.538462, 180
55.53172, 17, 440, 229, 5.538462, 180
55.55133, 17, 440, 230, 6.230769, 180
55.57146, 18, 440, 229, 5.538462, 180
55.59514, 17, 441, 230, 6.230769, 180
55.61043, 17, 440, 229, 5.538462, 180
55.62986, 18, 441, 229, 5.538462, 180
55.64989, 17, 440, 229, 5.538462, 180
55.67038, 18, 440, 229, 5.538462, 180
55.69019, 17, 440, 229, 5.538462, 180
55.71164, 17, 441, 229, 5.538462, 180
55.72842, 17, 441, 229, 5.538462, 180
55.74784, 17, 441, 229, 5.538462, 180
55.76862, 17, 441, 229, 5.538462, 180
55.78867, 18, 440, 229, 5.538462, 180
55.81028, 18, 441, 229, 5.538462, 180
55.8305, 17, 441, 229, 5.538462, 180
55.84763, 17, 444, 228, 4.846154, 180
55.86707, 17, 444, 227, 4.153846, 180
55.88695, 17, 447, 230, 6.230769, 180
55.90729, 19, 449, 243, 15.23077, 180
55.92758, 19, 437, 243, 15.23077, 180
55.94827, 18, 437, 243, 15.23077, 180
55.96452, 17, 437, 243, 15.23077, 180
55.98534, 18, 437, 243, 15.23077, 180
56.00637, 18, 435, 243, 15.23077, 180
56.02831, 18, 435, 243, 15.23077, 180
56.04903, 18, 430, 243, 15.23077, 180
56.06702, 19, 437, 243, 15.23077, 180
56.08379, 17, 429, 238, 11.76923, 180
56.10448, 16, 416, 207, -9.692307, 180
56.12459, 10, 425, 161, -41.53846, 180
56.14624, 0, 466, 159, -42.92308, 0
56.16597, 17, 443, 226, 3.461539, 0
56.18607, 18, 443, 199, -15.23077, 0
56.20226, 17, 447, 182, -27, 0
56.2227, 16, 446, 172, -33.92308, 0
56.24677, 16, 444, 163, -40.15385, 0
56.26382, 16, 441, 165, -38.76923, 0
56.28428, 14, 441, 157, -44.30769, 0
56.30431, 16, 433, 171, -34.61538, 0
56.32071, 16, 431, 170, -35.30769, 0
56.34156, 16, 429, 177, -30.46154, 0
56.36242, 16, 428, 180, -28.38461, 0
56.38195, 15, 430, 174, -32.53846, 0
56.40333, 16, 426, 180, -28.38461, 0
56.42342, 16, 433, 180, -28.38461, 0
56.44115, 16, 425, 176, -31.15385, 0
56.46095, 16, 428, 178, -29.76923, 0
56.48055, 16, 428, 177, -30.46154, 0
56.50099, 16, 428, 173, -33.23077, 0
56.52161, 16, 429, 169, -36, 0
56.54189, 16, 430, 166, -38.07692, 0
56.55817, 16, 430, 163, -40.15385, 0
56.57949, 16, 429, 161, -41.53846, 0
56.59947, 16, 429, 157, -44.30769, 0
56.62008, 16, 429, 157, -44.30769, 0
56.64014, 14, 437, 159, -42.92308, 0
56.66311, 16, 428, 152, -47.76923, 0
56.67845, 15, 432, 148, -50.53846, 0
56.69791, 16, 429, 152, -47.76923, 0
56.7178, 16, 429, 149, -49.84615, 0
56.73854, 15, 429, 148, -50.53846, 0
56.75938, 16, 427, 145, -52.61538, 0
56.77642, 16, 428, 145, -52.61538, 0
56.79732, 17, 429, 144, -53.30769, 0
56.81641, 16, 428, 143, -54, 0
56.83705, 16, 429, 141, -55.38462, 0
56.85775, 16, 428, 132, -61.61538, 0
56.88004, 16, 428, 138, -57.46154, 0
56.89784, 16, 428, 136, -58.84615, 0
56.91436, 16, 427, 133, -60.92308, 0
56.93536, 14, 433, 134, -60.23077, 0
56.95642, 16, 426, 133, -60.92308, 0
56.9771, 16, 424, 133, -60.92308, 0
56.99745, 16, 426, 132, -61.61538, 0
57.01389, 14, 436, 131, -62.30769, 0
57.03371, 16, 426, 129, -63.69231, 0
57.05464, 17, 426, 127, -65.07692, 0
57.07461, 16, 426, 126, -65.76923, 0
57.09729, 16, 425, 125, -66.46154, 0
57.1158, 16, 424, 125, -66.46154, 0
57.13181, 23, 424, 125, -66.46154, 0
57.15203, 16, 425, 124, -67.15385, 0
57.17287, 16, 424, 123, -67.84615, 0
57.19354, 17, 424, 122, -68.53846, 0
57.21411, 16, 425, 121, -69.23077, 0
57.23418, 16, 425, 120, -69.92308, 0
57.25053, 16, 425, 120, -69.92308, 0
57.27042, 16, 424, 119, -70.61539, 0
57.29152, 16, 426, 118, -71.30769, 0
57.31419, 17, 426, 116, -72.69231, 0
57.33223, 16, 425, 114, -74.07692, 0
57.35287, 15, 426, 113, -74.76923, 0
57.36947, 16, 425, 111, -76.15385, 0
57.38961, 17, 425, 111, -76.15385, 0
57.41054, 17, 424, 109, -77.53846, 0
57.43151, 17, 424, 111, -76.15385, 0
57.45092, 16, 426, 110, -76.84615, 0
57.47164, 16, 426, 101, -83.07692, 0
57.48822, 16, 428, 97, -85.84615, 0
57.50861, 16, 425, 104, -81, 0
57.53097, 17, 425, 102, -82.38461, 0
57.54995, 15, 428, 92, -89.30769, 0
57.57007, 16, 426, 100, -83.76923, 0
57.58619, 16, 425, 99, -84.46154, 0
57.60679, 16, 425, 96, -86.53846, 0
57.62703, 16, 424, 95, -87.23077, 0
57.64854, 17, 423, 97, -85.84615, 0
57.66828, 16, 423, 97, -85.84615, 0
57.68864, 16, 424, 91, -90, 0
57.70588, 16, 423, 95, -87.23077, 0
57.72615, 16, 424, 95, -87.23077, 0
57.74913, 16, 423, 95, -87.23077, 0
57.76715, 17, 424, 93, -88.61539, 0
57.78676, 16, 422, 89, -91.38461, 0
57.80804, 16, 423, 91, -90, 0
57.82504, 16, 422, 91, -90, 0
57.84573, 16, 422, 92, -89.30769, 0
57.86591, 17, 421, 92, -89.30769, 0
57.8866, 16, 421, 93, -88.61539, 0
57.90705, 16, 420, 94, -87.92308, 0
57.92749, 16, 419, 93, -88.61539, 0
57.94709, 16, 419, 95, -87.23077, 0
57.96578, 16, 419, 95, -87.23077, 0
57.98521, 17, 419, 94, -87.92308, 0
58.00658, 17, 418, 95, -87.23077, 0
58.02681, 17, 419, 95, -87.23077, 0
58.04683, 17, 419, 96, -86.53846, 0
58.06489, 17, 419, 96, -86.53846, 0
58.084, 17, 417, 96, -86.53846, 0
58.1048, 17, 418, 96, -86.53846, 0
58.12528, 17, 418, 96, -86.53846, 0
58.14508, 17, 418, 96, -86.53846, 0
58.167, 17, 418, 96, -86.53846, 0
58.18534, 17, 418, 96, -86.53846, 0
58.2021, 17, 418, 96, -86.53846, 0
58.22292, 17, 418, 96, -86.53846, 0
58.2432, 16, 418, 96, -86.53846, 0
58.26334, 17, 418, 96, -86.53846, 0
58.28013, 17, 419, 96, -86.53846, 0
58.29977, 17, 418, 96, -86.53846, 0
58.31999, 17, 418, 96, -86.53846, 0
58.34171, 17, 417, 96, -86.53846, 0
58.3634, 17, 417, 96, -86.53846, 0
58.38445, 17, 418, 96, -86.53846, 0
58.39988, 17, 418, 96, -86.53846, 0
58.41901, 16, 418, 96, -86.53846, 0
58.4397, 17, 418, 96, -86.53846, 0
58.45906, 17, 417, 96, -86.53846, 0
58.48031, 17, 417, 96, -86.53846, 0
58.49955, 17, 417, 96, -86.53846, 0
58.51653, 17, 417, 96, -86.53846, 0
58.53629, 17, 417, 96, -86.53846, 0
58.55803, 17, 418, 96, -86.53846, 0
58.57761, 17, 417, 96, -86.53846, 0
58.59819, 17, 417, 96, -86.53846, 0
58.61951, 17, 418, 96, -86.53846, 0
58.63715, 17, 417, 96, -86.53846, 0
58.65773, 17, 418, 96, -86.53846, 0
58.67876, 17, 418, 96, -86.53846, 0
58.69901, 17, 417, 96, -86.53846, 0
58.71809, 16, 417, 96, -86.53846, 0
58.7384, 16, 417, 96, -86.53846, 0
58.75483, 17, 418, 96, -86.53846, 0
58.77421, 16, 417, 96, -86.53846, 0
58.79485, 17, 417, 96, -86.53846, 0
58.81654, 17, 416, 96, -86.53846, 0
58.83595, 17, 417, 96, -86.53846, 0
58.85664, 17, 417, 96, -86.53846, 0
58.87293, 17, 417, 96, -86.53846, 0
58.8942, 17, 417, 96, -86.53846, 0
58.91391, 17, 417, 96, -86.53846, 0
58.93397, 17, 417, 96, -86.53846, 0
58.95465, 17, 417, 96, -86.53846, 0
58.97035, 17, 417, 96, -86.53846, 0
58.99112, 17, 417, 96, -86.53846, 0
59.01219, 17, 416, 96, -86.53846, 0
59.03339, 17, 417, 96, -86.53846, 0
59.05279, 17, 416, 96, -86.53846, 0
59.07394, 17, 416, 96, -86.53846, 0
59.08913, 16, 417, 96, -86.53846, 0
59.11015, 17, 417, 96, -86.53846, 0
59.13142, 17, 417, 96, -86.53846, 0
59.15054, 17, 416, 96, -86.53846, 0
59.17677, 17, 417, 96, -86.53846, 0
59.19705, 17, 417, 96, -86.53846, 0
59.21083, 17, 417, 96, -86.53846, 0
59.22966, 17, 416, 96, -86.53846, 0
59.24909, 17, 417, 96, -86.53846, 0
59.2697, 17, 417, 96, -86.53846, 0
59.29016, 17, 416, 96, -86.53846, 0
59.31151, 17, 417, 96, -86.53846, 0
59.32758, 17, 417, 96, -86.53846, 0
59.34763, 17, 417, 96, -86.53846, 0
59.36767, 17, 417, 96, -86.53846, 0
59.38835, 17, 417, 95, -87.23077, 0
59.4099, 17, 417, 95, -87.23077, 0
59.43188, 17, 417, 96, -86.53846, 0
59.44799, 17, 417, 95, -87.23077, 0
59.46615, 17, 417, 95, -87.23077, 0
59.48693, 17, 417, 96, -86.53846, 0
59.50693, 17, 417, 95, -87.23077, 0
59.52757, 16, 417, 96, -86.53846, 0
59.54439, 16, 417, 96, -86.53846, 0
59.56425, 17, 417, 96, -86.53846, 0
59.58494, 17, 416, 96, -86.53846, 0
59.60534, 17, 416, 96, -86.53846, 0
59.62743, 17, 417, 96, -86.53846, 0
59.64761, 17, 417, 96, -86.53846, 0
59.6637, 17, 417, 95, -87.23077, 0
59.68333, 17, 417, 95, -87.23077, 0
59.70337, 17, 417, 96, -86.53846, 0
59.72395, 17, 417, 96, -86.53846, 0
59.74635, 17, 417, 95, -87.23077, 0
59.76659, 17, 417, 95, -87.23077, 0
59.78135, 17, 417, 95, -87.23077, 0
59.8031, 16, 418, 95, -87.23077, 0
59.82417, 17, 417, 95, -87.23077, 0
59.84447, 16, 417, 95, -87.23077, 0
59.86436, 17, 417, 95, -87.23077, 0
59.88543, 17, 417, 95, -87.23077, 0
59.90097, 17, 418, 95, -87.23077, 0
59.92038, 17, 417, 95, -87.23077, 0
59.94112, 17, 418, 95, -87.23077, 0
59.96203, 17, 417, 95, -87.23077, 0
59.98378, 17, 417, 96, -86.53846, 0
60.00444, 17, 417, 95, -87.23077, 0
60.02122, 17, 417, 95, -87.23077, 0
60.04185, 17, 417, 95, -87.23077, 0
60.06209, 17, 417, 95, -87.23077, 0
60.08287, 17, 417, 95, -87.23077, 0
60.10249, 17, 417, 95, -87.23077, 0
60.12288, 16, 417, 95, -87.23077, 0
60.1406, 16, 417, 95, -87.23077, 0
60.16075, 17, 417, 95, -87.23077, 0
60.18139, 17, 417, 95, -87.23077, 0
60.19885, 17, 417, 95, -87.23077, 0
60.2198, 17, 417, 96, -86.53846, 0
60.2398, 17, 417, 96, -86.53846, 0
60.25832, 17, 417, 96, -86.53846, 0
60.28103, 17, 417, 95, -87.23077, 0
60.30006, 17, 417, 95, -87.23077, 0
60.31915, 17, 417, 95, -87.23077, 0
60.3398, 17, 417, 95, -87.23077, 0
60.35756, 17, 417, 95, -87.23077, 0
60.37731, 17, 417, 95, -87.23077, 0
60.39831, 17, 417, 95, -87.23077, 0
60.41864, 17, 417, 95, -87.23077, 0
60.43797, 17, 417, 95, -87.23077, 0
60.45861, 17, 416, 95, -87.23077, 0
60.47441, 17, 417, 95, -87.23077, 0
60.49659, 17, 417, 95, -87.23077, 0
60.51575, 17, 417, 95, -87.23077, 0
60.53967, 17, 417, 95, -87.23077, 0
60.55673, 17, 417, 95, -87.23077, 0
60.57877, 17, 417, 95, -87.23077, 0
60.59475, 17, 417, 95, -87.23077, 0
60.61513, 17, 417, 95, -87.23077, 0
60.63472, 17, 417, 95, -87.23077, 0
60.65588, 17, 417, 95, -87.23077, 0
60.67683, 17, 417, 95, -87.23077, 0
60.69706, 17, 416, 95, -87.23077, 0
60.71212, 17, 417, 95, -87.23077, 0
60.73146, 16, 417, 95, -87.23077, 0
60.75963, 17, 417, 95, -87.23077, 0
60.77262, 17, 417, 95, -87.23077, 0
60.79329, 17, 417, 95, -87.23077, 0
60.81391, 17, 417, 95, -87.23077, 0
60.8306, 17, 417, 95, -87.23077, 0
60.85033, 17, 416, 95, -87.23077, 0
60.87062, 17, 417, 95, -87.23077, 0
60.89116, 17, 416, 95, -87.23077, 0
60.91217, 17, 416, 95, -87.23077, 0
60.93213, 17, 416, 95, -87.23077, 0
60.94969, 16, 417, 95, -87.23077, 0
60.9693, 17, 417, 95, -87.23077, 0
60.98944, 17, 417, 95, -87.23077, 0
61.01004, 16, 417, 95, -87.23077, 0
61.03098, 16, 417, 95, -87.23077, 0
61.04752, 17, 416, 95, -87.23077, 0
61.06738, 17, 416, 95, -87.23077, 0
61.08788, 17, 417, 95, -87.23077, 0
61.10854, 17, 416, 95, -87.23077, 0
61.1293, 17, 416, 95, -87.23077, 0
61.14927, 17, 417, 95, -87.23077, 0
61.1663, 16, 417, 95, -87.23077, 0
61.18624, 17, 417, 95, -87.23077, 0
61.20778, 17, 417, 95, -87.23077, 0
61.22752, 17, 417, 95, -87.23077, 0
61.24786, 17, 417, 95, -87.23077, 0
61.26817, 17, 417, 95, -87.23077, 0
61.28409, 16, 417, 95, -87.23077, 0
61.30624, 16, 417, 95, -87.23077, 0
61.32632, 16, 417, 95, -87.23077, 0
61.34652, 17, 417, 95, -87.23077, 0
61.36647, 17, 417, 95, -87.23077, 0
61.38665, 17, 417, 95, -87.23077, 0
61.40339, 17, 417, 95, -87.23077, 0
61.42583, 17, 417, 95, -87.23077, 0
61.44902, 17, 415, 96, -86.53846, 0
61.46929, 16, 416, 95, -87.23077, 0
61.48713, 16, 416, 96, -86.53846, 0
61.50798, 17, 416, 95, -87.23077, 0
61.52662, 17, 416, 95, -87.23077, 0
61.54623, 16, 416, 95, -87.23077, 0
61.56683, 17, 416, 95, -87.23077, 0
61.58712, 17, 417, 95, -87.23077, 0
61.606, 17, 416, 96, -86.53846, 0
61.62768, 17, 416, 95, -87.23077, 0
61.64618, 17, 416, 95, -87.23077, 0
61.66246, 17, 416, 95, -87.23077, 0
61.68229, 17, 416, 95, -87.23077, 0
61.7038, 17, 416, 95, -87.23077, 0
61.72256, 17, 416, 95, -87.23077, 0
61.73906, 17, 416, 95, -87.23077, 0
61.7594, 17, 416, 95, -87.23077, 0
61.78097, 17, 416, 96, -86.53846, 0
61.80104, 17, 416, 95, -87.23077, 0
61.82134, 17, 416, 95, -87.23077, 0
61.84245, 17, 416, 95, -87.23077, 0
61.85975, 17, 416, 95, -87.23077, 0
61.87941, 17, 416, 95, -87.23077, 0
61.90015, 17, 417, 96, -86.53846, 0
61.92073, 17, 416, 96, -86.53846, 0
61.94113, 17, 416, 95, -87.23077, 0
61.96272, 16, 416, 95, -87.23077, 0
61.97994, 17, 416, 95, -87.23077, 0
61.99998, 17, 416, 95, -87.23077, 0
62.01963, 17, 417, 95, -87.23077, 0
62.04015, 17, 416, 95, -87.23077, 0
62.06092, 16, 416, 95, -87.23077, 0
62.0821, 17, 416, 95, -87.23077, 0
62.09851, 17, 417, 95, -87.23077, 0
62.12417, 17, 416, 95, -87.23077, 0
62.137, 17, 417, 95, -87.23077, 0
62.15733, 16, 416, 95, -87.23077, 0
62.1787, 16, 416, 95, -87.23077, 0
62.19841, 17, 416, 95, -87.23077, 0
62.21546, 16, 416, 95, -87.23077, 0
62.23507, 17, 416, 95, -87.23077, 0
62.25578, 17, 416, 95, -87.23077, 0
62.27667, 17, 416, 95, -87.23077, 0
62.29766, 17, 416, 95, -87.23077, 0
62.31686, 18, 416, 95, -87.23077, 0
62.33479, 17, 416, 95, -87.23077, 0
62.35416, 17, 416, 95, -87.23077, 0
62.37424, 17, 417, 95, -87.23077, 0
62.39553, 17, 416, 95, -87.23077, 0
62.41538, 17, 416, 95, -87.23077, 0
62.43208, 17, 416, 95, -87.23077, 0
62.45609, 17, 416, 95, -87.23077, 0
62.47372, 17, 416, 95, -87.23077, 0
62.49374, 17, 416, 96, -86.53846, 0
62.51596, 17, 416, 96, -86.53846, 0
62.53498, 17, 417, 95, -87.23077, 0
62.55138, 17, 416, 95, -87.23077, 0
62.57232, 17, 416, 95, -87.23077, 0
62.59328, 17, 416, 95, -87.23077, 0
62.61295, 17, 416, 95, -87.23077, 0
62.63221, 17, 416, 95, -87.23077, 0
62.65377, 17, 417, 95, -87.23077, 0
62.67109, 17, 416, 95, -87.23077, 0
62.68958, 17, 416, 95, -87.23077, 0
62.70985, 17, 416, 95, -87.23077, 0
62.73166, 17, 416, 95, -87.23077, 0
62.75102, 17, 416, 95, -87.23077, 0
62.7749, 17, 416, 95, -87.23077, 0
62.78873, 16, 416, 95, -87.23077, 0
62.80921, 17, 417, 95, -87.23077, 0
62.8305, 17, 417, 95, -87.23077, 0
62.85047, 17, 417, 95, -87.23077, 0
62.87128, 16, 416, 95, -87.23077, 0
